"10180100","여성의류","티셔츠","라운드넥 티셔츠",,"0"
"10180200","여성의류","티셔츠","롱/원피스 티셔츠",,"0"
"10180300","여성의류","티셔츠","루즈핏/박스 티셔츠",,"0"
"10180400","여성의류","티셔츠","맨투맨 티셔츠",,"0"
"10180500","여성의류","티셔츠","무지 티셔츠",,"0"
"10180600","여성의류","티셔츠","민소매/나시 티셔츠",,"0"
"10180700","여성의류","티셔츠","보우트넥/오프숄더 티셔츠",,"0"
"10180800","여성의류","티셔츠","브이넥 티셔츠",,"0"
"10180900","여성의류","티셔츠","비즈/스팽글/견장 티셔츠",,"0"
"10181000","여성의류","티셔츠","쉬폰/레이스/셔링 티셔츠",,"0"
"10181100","여성의류","티셔츠","스트라이프 티셔츠",,"0"
"10181200","여성의류","티셔츠","카라 티셔츠",,"0"
"10181300","여성의류","티셔츠","캐릭터/프린트 티셔츠",,"0"
"10181400","여성의류","티셔츠","캐주얼 티셔츠",,"0"
"10181500","여성의류","티셔츠","캡/퍼프소매 티셔츠",,"0"
"10181600","여성의류","티셔츠","커플티/단체티",,"0"
"10181700","여성의류","티셔츠","터틀넥/폴라티셔츠",,"0"
"10181800","여성의류","티셔츠","후드 티셔츠",,"0"
"11010100","남성의류","가디건","브이넥가디건",,"0"
"11010200","남성의류","가디건","짚업가디건",,"0"
"11010300","남성의류","가디건","후드가디건",,"0"
"11020100","남성의류","긴팔티셔츠","라운드넥티셔츠",,"0"
"11020200","남성의류","긴팔티셔츠","맨투맨티셔츠",,"0"
"11020300","남성의류","긴팔티셔츠","브이넥티셔츠",,"0"
"11020400","남성의류","긴팔티셔츠","카라넥티셔츠",,"0"
"11020500","남성의류","긴팔티셔츠","터틀넥/목폴라티셔츠",,"0"
"11020600","남성의류","긴팔티셔츠","트랙탑",,"0"
"11020700","남성의류","긴팔티셔츠","후드집업",,"0"
"11020800","남성의류","긴팔티셔츠","후드티셔츠",,"0"
"11030000","남성의류","남성의류기타",,,"0"
"11030100","남성의류","니트","니트집업",,"0"
"11030200","남성의류","니트","라운드넥니트",,"0"
"11030300","남성의류","니트","브이넥니트",,"0"
"11030400","남성의류","니트","카라넥니트",,"0"
"11030500","남성의류","니트","터틀넥/폴라니트",,"0"
"11030600","남성의류","니트","울니트",,"0"
"11040100","남성의류","드레스셔츠","솔리드셔츠",,"0"
"11040200","남성의류","드레스셔츠","스트라이프셔츠",,"0"
"11040300","남성의류","드레스셔츠","체크셔츠",,"0"
"11040400","남성의류","드레스셔츠","프린트/기타셔츠",,"0"
"11050100","남성의류","면/캐주얼팬츠","골덴/패딩/모직팬츠",,"0"
"11050200","남성의류","면/캐주얼팬츠","레저/아웃도어팬츠",,"0"
"11050300","남성의류","면/캐주얼팬츠","마/린넨팬츠",,"0"
"11050400","남성의류","면/캐주얼팬츠","면/치노팬츠",,"0"
"11050500","남성의류","면/캐주얼팬츠","배기팬츠",,"0"
"11050600","남성의류","면/캐주얼팬츠","일자/스키니팬츠",,"0"
"11050700","남성의류","면/캐주얼팬츠","카고팬츠",,"0"
"11060100","남성의류","반바지","데님반바지",,"0"
"11060200","남성의류","반바지","마/린넨반바지",,"0"
"11060300","남성의류","반바지","면반바지",,"0"
"11060400","남성의류","반바지","밴드형반바지",,"0"
"11060500","남성의류","반바지","스포츠 반바지",,"0"
"11060600","남성의류","반바지","카고반바지",,"0"
"11070100","남성의류","반팔 티셔츠","라운드넥 티셔츠",,"0"
"11070200","남성의류","반팔 티셔츠","민소매/나시티셔츠",,"0"
"11070300","남성의류","반팔 티셔츠","브이넥 티셔츠",,"0"
"11070400","남성의류","반팔 티셔츠","카라넥티셔츠",,"0"
"11080100","남성의류","비치웨어/수영복","비치/웨이크팬츠",,"0"
"11080200","남성의류","비치웨어/수영복","비치웨어_상의",,"0"
"11080300","남성의류","비치웨어/수영복","수영복_사각",,"0"
"11080400","남성의류","비치웨어/수영복","수영복_삼각",,"0"
"11090100","남성의류","스포츠의류/트레이닝복","바람막이/아웃도어점퍼",,"0"
"11090200","남성의류","스포츠의류/트레이닝복","점퍼/패딩",,"0"
"11090300","남성의류","스포츠의류/트레이닝복","트레이닝복상의",,"0"
"11090400","남성의류","스포츠의류/트레이닝복","트레이닝복세트",,"0"
"11090500","남성의류","스포츠의류/트레이닝복","트레이닝복하의",,"0"
"11090600","남성의류","스포츠의류/트레이닝복","티셔츠",,"0"
"11090700","남성의류","스포츠의류/트레이닝복","팬츠",,"0"
"11100100","남성의류","점퍼","밀리터리/항공점퍼",,"0"
"11100200","남성의류","점퍼","바람막이",,"0"
"11100300","남성의류","점퍼","블루종/캐주얼점퍼",,"0"
"11100400","남성의류","점퍼","야구점퍼",,"0"
"11100500","남성의류","점퍼","야상점퍼",,"0"
"11100600","남성의류","점퍼","오리털/다운점퍼",,"0"
"11100700","남성의류","점퍼","점퍼기타",,"0"
"11100800","남성의류","점퍼","패딩점퍼",,"0"
"11100900","남성의류","점퍼","후드점퍼",,"0"
"11101000","남성의류","점퍼","후리스점퍼",,"0"
"11110100","남성의류","정장","정장세트(원버튼)",,"0"
"11110200","남성의류","정장","정장세트(투/쓰리버튼)",,"0"
"11110300","남성의류","정장","정장자켓(원버튼)",,"0"
"11110400","남성의류","정장","정장자켓(투/쓰리버튼)",,"0"
"11110500","남성의류","정장","정장조끼",,"0"
"11110600","남성의류","정장","정장팬츠(노턱)",,"0"
"11110700","남성의류","정장","정장팬츠(원턱/투턱)",,"0"
"11120100","남성의류","조끼/베스트","니트조끼",,"0"
"11120200","남성의류","조끼/베스트","레저용조끼",,"0"
"11120300","남성의류","조끼/베스트","캐주얼조끼",,"0"
"11120400","남성의류","조끼/베스트","패딩조끼",,"0"
"11130100","남성의류","청바지","배기청바지",,"0"
"11130200","남성의류","청바지","블랙/그레이진",,"0"
"11130300","남성의류","청바지","빈티지/구제청바지",,"0"
"11130400","남성의류","청바지","스키니진",,"0"
"11130500","남성의류","청바지","일자청바지",,"0"
"11130600","남성의류","청바지","청바지기타",,"0"
"11140100","남성의류","캐주얼셔츠","데님/샴브레이셔츠",,"0"
"11140200","남성의류","캐주얼셔츠","솔리드셔츠",,"0"
"11140300","남성의류","캐주얼셔츠","스트라이프셔츠",,"0"
"11140400","남성의류","캐주얼셔츠","체크셔츠",,"0"
"11140500","남성의류","캐주얼셔츠","프린트/기타셔츠",,"0"
"11150100","남성의류","캐주얼자켓","가죽자켓",,"0"
"11150200","남성의류","캐주얼자켓","라이더자켓",,"0"
"11150300","남성의류","캐주얼자켓","면/린넨자켓",,"0"
"11150400","남성의류","캐주얼자켓","모직자켓",,"0"
"11150500","남성의류","캐주얼자켓","벨벳/골덴자켓",,"0"
"11150600","남성의류","캐주얼자켓","차이나/노카라자켓",,"0"
"11150700","남성의류","캐주얼자켓","청/데님자켓",,"0"
"11150800","남성의류","캐주얼자켓","캐주얼자켓/블레이져",,"0"
"11150900","남성의류","캐주얼자켓","캐주얼자켓기타",,"0"
"11151000","남성의류","캐주얼자켓","트랙/저지자켓",,"0"
"11151100","남성의류","캐주얼자켓","후드자켓",,"0"
"11160100","남성의류","코트","더플코트",,"0"
"11160200","남성의류","코트","모직롱코트",,"0"
"11160300","남성의류","코트","모직하프코트",,"0"
"11160400","남성의류","코트","트렌치롱코트",,"0"
"11160500","남성의류","코트","트렌치하프코트",,"0"
"11160600","남성의류","코트","패딩코트",,"0"
"11170100","남성의류","테마의류","교복",,"0"
"11170200","남성의류","테마의류","생활/전통한복",,"0"
"11170300","남성의류","테마의류","스키/보드복",,"0"
"11170400","남성의류","테마의류","우비/레인코트",,"0"
"11170500","남성의류","테마의류","유니폼/작업복",,"0"
"11170600","남성의류","테마의류","힙합/클럽/밀리터리",,"0"
"12010100","구두/여성화/남성화","기능화","간호사신발",,"0"
"12010200","구두/여성화/남성화","기능화","건강워킹슈즈",,"0"
"12010300","구두/여성화/남성화","기능화","기능화기타",,"0"
"12010400","구두/여성화/남성화","기능화","댄스화/발레화",,"0"
"12010500","구두/여성화/남성화","기능화","안전화/작업화",,"0"
"12010600","구두/여성화/남성화","기능화","컴포트/효도화",,"0"
"12010700","구두/여성화/남성화","기능화","한복신발",,"0"
"12020100","구두/여성화/남성화","깔창/운동화끈/소품","굽/리폼제품",,"0"
"12020200","구두/여성화/남성화","깔창/운동화끈/소품","기능성깔창",,"0"
"12020300","구두/여성화/남성화","깔창/운동화끈/소품","발보호쿠션",,"0"
"12020400","구두/여성화/남성화","깔창/운동화끈/소품","부츠키퍼/클리너",,"0"
"12020500","구두/여성화/남성화","깔창/운동화끈/소품","운동화끈/코사지",,"0"
"12030100","구두/여성화/남성화","남성샌들","정장샌들",,"0"
"12030200","구두/여성화/남성화","남성샌들","쪼리/슬리퍼",,"0"
"12030300","구두/여성화/남성화","남성샌들","캐주얼샌들",,"0"
"12040100","구두/여성화/남성화","남성정장구두","정장구두-기본",,"0"
"12040200","구두/여성화/남성화","남성정장구두","정장구두-로퍼",,"0"
"12040300","구두/여성화/남성화","남성정장구두","정장구두-옥스포드",,"0"
"12050100","구두/여성화/남성화","남성캐주얼화","로퍼/슬립온",,"0"
"12050200","구두/여성화/남성화","남성캐주얼화","마틴화/웰트화",,"0"
"12050300","구두/여성화/남성화","남성캐주얼화","모카신",,"0"
"12050400","구두/여성화/남성화","남성캐주얼화","방한화/털부츠",,"0"
"12050500","구두/여성화/남성화","남성캐주얼화","보트슈즈",,"0"
"12050600","구두/여성화/남성화","남성캐주얼화","워커/부츠",,"0"
"12050700","구두/여성화/남성화","남성캐주얼화","키높이캐주얼화",,"0"
"12060100","구두/여성화/남성화","남성키높이 전문관","워커/부츠",,"0"
"12060200","구두/여성화/남성화","남성키높이 전문관","정장구두",,"0"
"12060300","구두/여성화/남성화","남성키높이 전문관","캐쥬얼화",,"0"
"12060400","구두/여성화/남성화","남성키높이 전문관","키높이깔창",,"0"
