"id","SKU코드","모델명","브랜드","제조사","원산지","상품명","홍보문구","요약상품명","카테고리코드","사용자분류명","한줄메모","시중가","원가","표준공급가","판매가","배송방법","배송비","과세여부","판매수량","실재고","안전재고","이미지1URL","이미지2URL","이미지3URL","이미지4URL","GIF생성","이미지6URL","이미지7URL","이미지8URL","이미지9URL","이미지10URL","추가정보입력사항","옵션타입","옵션구분","선택옵션","입력형옵션","추가구매옵션","description","추가상세설명","광고/홍보","제조일자","유효일자","사은품내용","키워드","인증구분","인증정보","거래처"
"8385","HP2CC8385",,"네츄럴코어","네츄럴펫","해외=아시아=태국","[네츄럴코어] 게맛살 치킨 캔 95g",,,"54151000","젠틀펫",,"0","1000","696","1040","선결제","2500","Y","999999","999986","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201711/01/18821.jpg",,,,,,,,,,,,,,,,"<center><img src=""http://img.petsdesign.co.kr/pettob/desc/D170331008383_0.jpg""></center>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8396","HP2CC8396",,"네츄럴코어","네츄럴코어","해외=아시아=태국","[네츄럴코어] 크런치 밀크 스틱 16P",,,"54150200","젠틀펫",,"0","3340","2356","3550","선결제","2500","Y","999999","999994","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201711/01/17921.jpg",,,,,,,,,,,,,,,,"<ul class=""tit-ul"">    <li class=""comm"">    <p>네츄럴코어 크런치 밀크 스틱은 호주산 고급 생가죽이 주원료이며, 고단백, 저지방, 저칼로리 간식입니다.&nbsp;</p>    </li>    <li class=""comm"">    <p>치석 및 플라그 제거 &amp; 구강 마사지 효과가 있으며, 턱관절 운동과 스트레스 해소에도 도움이 됩니다.</p>    </li>    <li class=""comm"">    <p>생후 3개월 이전의 애견에게는 급여하지 마시고, 애견용 간식 이외의 용도에는 사용하지 마십시오.</p>    </li>    <li class=""comm"">    <p>유아, 어린이 손에 닿지 않는 곳, 직사광선을 피한 건조하고 서늘한 곳에 보관하고 개봉 후에는 가급적 빨리 급여하시기 바랍니다.</p>    </li>    <li class=""comm"">    <p>제품 안에 있는 탈산소제는 급여하지 않도록 주의하여 주십시오.</p>    </li>    <li class=""comm"">    <p><br />    &nbsp;</p>    </li></ul><div><ul class=""tit-ul"">    <li class=""comm""><strong class=""tit"">권장급여방법</strong>    <p>몸무게 ~5kg : 하루에 5~15g 급여<br />    몸무게 5~10kg : 하루에 16~30g 급여<br />    몸무게 10~25kg : 하루에 31~60g 급여</p>    <ul style=""line-height: 20px"">        <li class=""bl-list"">급여량은 애견의 종류, 연령, 생활환경에 따라 차이가 날 수 있습니다.</li>        <li class=""bl-list""><br />        &nbsp;</li>    </ul>    </li></ul><div><ul class=""tit-ul"">    <li><strong class=""tit"">원산지</strong>    <p>태국</p>    </li>    <li><strong class=""tit"">제조사/수입사</strong>    <p>BRTT Co.,Ltd./내츄럴펫(주)</p>    </li></ul><div><br />&nbsp;</div></div></div><div><ul class=""tit-ul"">    <li><strong class=""tit"">원료구성</strong>    <p>우내피, 우유, 기타</p>    </li></ul><div><br />&nbsp;</div></div><div><ul class=""tit-ul"">    <li><strong class=""tit"">성분구성</strong>    <p>조단백 90.0%이상, 조지방 0.5%이상, 칼슘 0.1%이상, 인 0.3%이상, 조섬유 1.0%이하, 조회분 5.0%이하&nbsp;</p>    </li></ul></div>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"8398","HP2CC8398",,"네츄럴코어","BRTT Co.,Ltd","해외=아시아=태국","[네츄럴코어] 크런치 오리 스틱 23P",,,"54150200","젠틀펫",,"0","3340","2356","3520","선결제","2500","Y","999999","999996","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201711/01/17961.jpg",,,,,,,,,,,,,,,,"<ul class=""tit-ul"">    <li class=""comm"">    <p>네츄럴코어 크런치 오리 스틱은 호주산 고급 생가죽이 주원료이며, 고단백, 저지방, 저칼로리 간식입니다.&nbsp;</p>    </li>    <li class=""comm"">    <p>치석 및 플라그 제거 &amp; 구강 마사지 효과가 있으며, 턱관절 운동과 스트레스 해소에도 도움이 됩니다.</p>    </li>    <li class=""comm"">    <p>생후 3개월 이전의 애견에게는 급여하지 마시고, 애견용 간식 이외의 용도에는 사용하지 마십시오.</p>    </li>    <li class=""comm"">    <p>유아, 어린이 손에 닿지 않는 곳, 직사광선을 피한 건조하고 서늘한 곳에 보관하고 개봉 후에는 가급적 빨리 급여하시기 바랍니다.</p>    </li>    <li class=""comm"">    <p>제품 안에 있는 탈산소제는 급여하지 않도록 주의하여 주십시오.</p>    </li>    <li class=""comm"">    <p><br />    &nbsp;</p>    </li></ul><div><ul class=""tit-ul"">    <li class=""comm""><strong class=""tit"">권장급여방법</strong>    <p>몸무게 ~5kg : 하루에 5~15g 급여<br />    몸무게 5~10kg : 하루에 16~30g 급여<br />    몸무게 10~25kg : 하루에 31~60g 급여</p>    <ul style=""line-height: 20px"">        <li class=""bl-list"">급여량은 애견의 종류, 연령, 생활환경에 따라 차이가 날 수 있습니다.</li>        <li class=""bl-list""><br />        &nbsp;</li>    </ul>    </li></ul><div><ul class=""tit-ul"">    <li><strong class=""tit"">원산지</strong>    <p>태국</p>    </li>    <li><strong class=""tit"">제조사/수입사</strong>    <p>BRTT Co.,Ltd./내츄럴펫(주)</p>    </li></ul><div><br />&nbsp;</div></div></div><div><ul class=""tit-ul"">    <li><strong class=""tit"">원료구성</strong>    <p>우내피, 오리고기, 기타</p>    </li>    <li>    <p><br />    &nbsp;</p>    </li></ul><div><ul class=""tit-ul"">    <li><strong class=""tit"">성분구성</strong>    <p>조단백 90.0%이상, 조지방 0.5%이상, 칼슘 0.1%이상, 인 0.3%이상, 조섬유 1.0%이하, 조회분 5.0%이하&nbsp;</p>    </li></ul></div></div><div><br />&nbsp;</div>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"8402","HP2CC8402",,"리케이","(주)리케이","해외=북아메리카=미국","[킴라베] 클리퍼 5F 날(6.4mm)",,,"54160600","젠틀펫",,"0","41060","41060","48880","선결제","2500","Y","999999","999993","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/11931.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/etc/ds_notice.png"" class=""img-ds-notice"" /><img src=""http://img.petsdesign.co.kr/pettob/desc/D170403008402_0.jpg"" border=""0"">&#160;",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8424","HP2CD8424",,"리케이","(주)리케이","기타=국내산","[리케이] 일반 꼬리빗",,,"54160200","젠틀펫",,"0","1060","1060","1260","선결제","2500","Y","999999","999988","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/11561.jpg",,,,,,,,,,,,,,,,"<p align=""center"" class=""바탕글"" style=""line-height: 120%; margin-bottom: 1.6pt; -ms-layout-grid-mode: char;""><img src=""http://img.petsdesign.co.kr/pettob/desc/D170406008424_0.jpg"" border=""0""><br><br></p><table width=""850"" align=""center"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td width=""756"" height=""68"" bgcolor=""#d50014"" colspan=""2""><p align=""center""><font color=""white"" size=""5""><b>[리케이] 꼬리 빗 (일반)</b></font></p></td></tr><tr><td width=""51"" height=""342"" bgcolor=""#f0f0f0""><p><font size=""3""></font></p></td><td width=""705"" height=""342"" bgcolor=""#f0f0f0""><p><b><span style=""font-size: 9pt;""><font face=""굴림""><br><br><br>[제품 특징]<br></font></span></b><font face=""굴림""><b><span style=""font-size: 9pt;""><br><br></span></b></font><span style=""font-family: 굴림; font-size: 9pt;""><font color=""black"" face=""굴림""><b>▶ 장모종의 모발 관리를 위한 빗으로 가리마를 타거나 랩핑을 할 때 빗질을 위한  빗</b></font></span><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span></p><span style=""font-size: 9pt;""><font face=""굴림""><b><br></b></font></span>             <p class=""바탕글"" style=""line-height: 120%; margin-bottom: 1.6pt; -ms-layout-grid-mode: char;""><span style=""font-family: 굴림; font-size: 9pt;""><font color=""black"" face=""굴림""><b>▶ 뒤에는 스탠 꼬리가 달려있는 스타일</b></font></span></p><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span>             <p><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span></p><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span>             <p><span style=""font-size: 9pt;""><font face=""굴림""><b>&nbsp;</b></font></span></p><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span>             <p><strong><span style=""font-size: 9pt;""><font face=""굴림"">[제품규격]</font></span></strong><span style=""font-size: 9pt;""><font face=""굴림""><b> 상단 이미지 참조</b></font></span></p><span style=""font-size: 9pt;""><font face=""굴림""><b></b></font></span>             <p class=""바탕글"" style=""line-height: 120%; margin-bottom: 1.6pt; -ms-layout-grid-mode: char;""><strong><span style=""font-family: 굴림; font-size: 9pt;"">[재질]</span></strong><b><font face=""굴림""><span style=""font-size: 9pt;""> 플라스틱</span><span style=""font-size: 9pt;""><br><br></span><strong><span style=""font-size: 9pt;"">[제조사 / 제조국] 리케이 / 대만</span></strong><span style=""font-size: 9pt;""></span></font></b></p></td></tr></tbody></table>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8505","HP2CD8505",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 밀크 프레스 본 (8인치-1P)",,,"54150200","젠틀펫",,"0","1940","1940","2300","선결제","2500","Y","999999","999993","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12921.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008505_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8506","HP2CC8506",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 밀크 프레스 본 (5인치-1P)",,,"54150200","젠틀펫",,"0","1030","1030","1220","선결제","2500","Y","999999","999967","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12901.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008505_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8507","HP2CD8507",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 밀크 프레스 본 (3인치-4P)",,,"54150200","젠틀펫",,"0","1940","1940","2300","선결제","2500","Y","999999","999982","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12881.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008505_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8509","HP2CD8509",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 네추럴 프레스 본 (8인치-1P)",,,"54150200","젠틀펫",,"0","1940","1940","2300","선결제","2500","Y","999999","999986","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12751.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008509_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8510","HPXC8510",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 네추럴 프레스 본 (5인치-1P)",,,"54150200","젠틀펫",,"0","1030","1030","1220","선결제","2500","Y","999999","999998","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12721.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008509_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8511","HP2CD8511",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 네추럴 프레스 본 (3인치-4P)",,,"54150200","젠틀펫",,"0","1940","1940","2300","선결제","2500","Y","999999","999968","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12711.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008509_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8513","HP2CD8513",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 대형 우유껌 (25인치-1000g)",,,"54150200","젠틀펫",,"0","15320","15320","18230","선결제","2500","Y","999999","999989","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12831.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008513_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8514","HP2CD8514",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 대형 우유껌 (20인치-800g)",,,"54150200","젠틀펫",,"0","12260","12260","14590","선결제","2500","Y","999999","999990","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12811.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008513_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8515","HP2CD8515",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 대형 우유껌 (16인치-450g)",,,"54150200","젠틀펫",,"0","7360","7360","8760","선결제","2500","Y","999999","999992","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12791.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170413008513_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8516","HPXC8516",,"세일펫","세일펫","해외=아시아=중국","[트릿하우스] 대형 우유껌 (14인치-350g)",,,"54150200","젠틀펫",,"0","5720","5720","6930","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12771.jpg",,,,,,,,,,,,,,,,"<img alt="""" src=""http://img.petsdesign.co.kr/pettob/desc/D170413008513_0.jpg"" />",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"8518","HP2CC8518",,"미라클","씨앤앤코스메틱(주)","기타=국내산","[미라클] 순 실버 이어파우더 (7g)",,,"54190300","젠틀펫",,"0","2300","2300","2730","선결제","2500","Y","999999","999997","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/12061.jpg",,,,,,,,,,,,,,,,"<div><strong><font color=""#999999"">- 은나노는 강력한 살균 / 항균 및 각종 염증에 유용하게 사용되는 성분으로 본  제품에 함유되어 있습니다. </font></strong></div><div><strong><font color=""#999999"">- 살균 / 항균 효과가 좋은 은나노 성분 및 일본 수입원료, 식물성 아로마 오일을  함유하여 애완동물의 귓속 이물질의 제거 및 세정에 효과적이며 청결유지에 좋은 제품입니다. </font></strong></div><div><strong><font color=""#999999"">- 징크 성분이 함유되어 털을 뽑을 때 발생하는 모근의 상처를 <br>방지해주며, 귓  속의 습기를 제거하여 건조한 상태를 유지해 줌으 <br>로써 습기로 인한 귀속의 각종 질병 및 냄새를 없애줍니다.  </font></strong></div><div><strong><font color=""#999999"">[사용방법] <br>1. 본 제품의 특성상 침전성이 있으므로 용기를 살짝 흔들어서  사용한다. <br>2. 귓 속에 적당량을 뿌린 후 귓털을 제거한다. <br>3. 먼저 미라클 순 실버 귀세정제를 사용하여 귓 속의 이물질을  제거하고 <br>본 제품을 귓 속에 뿌려서 살짝 비벼주시면 더욱 효과적이다. </font></strong></div><div><strong><font color=""#999999"">[ 성 분 ] <br>은 나노, 징크옥사이드 </font></strong></div><div><strong><font color=""#999999"">[ 용 량 ] <br>7g&#160;</font></strong></div>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8523","HP2CC8523",,"미라클","세일펫","해외=아시아=중국","[미라클] 소프트본 클로렐라 7p",,,"54150200","젠틀펫",,"0","720","720","850","선결제","2500","Y","999999","999990","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/11921.jpg",,,,,,,,,,,,,,,,"■ 제 품 소 개 <br><br>&nbsp;- 제 품 명 : 미라클 소프트본<br>&nbsp;-  용&nbsp;&nbsp;&nbsp;&nbsp; 도 : 애견용 간식<br>&nbsp;- 성 분 량 : 맥분 57.5%, 대두단백 2.7%, 수분  9%, 옥수수전분 20%, 각종비타민 1.1%, 녹옆소 0.0027%, 식용젤라틴 6%<br>&nbsp;- 원 산 지 :  중국OEM<br>&nbsp;- 용&nbsp;&nbsp;&nbsp;&nbsp; 량 : 7pcs<br><br><br>&nbsp;■ 제 품 특  징<br><br>&nbsp;- 일반적인 껌과 달리 오래되어도 딱딱하게 굳지 않기 때문에 노견이나 어린견도 쉽게 씹어 먹을 수 있는  껌입니다.<br>&nbsp;- 애견의 이와 잇몸을 건강하게 하여 치석을 제거하고 충치나 입냄새를 방지합니다.<br><br><br>&nbsp;■  보 관 방 법<br><br>&nbsp;- 직사광선, 고온다습의 장소를 피해 보관해 주세요.<br>&nbsp;- 개봉후에는 반드시 냉장보관하시고  최대한 빨리 급여하세요.<br><br><br>&nbsp;■ 표 준 급 여 량 <br><br>&nbsp;- 초소형견 (1~5kg) - - - -  - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp; 1~2개<br>&nbsp;- 소형견  (5~10kg) - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  2~3개<br>&nbsp;- 중형견 (10~20kg) - - - - - - - - - - - - - - - - - - - - - - - - -  - - - - -&nbsp; 3~6개<br>&nbsp;- 대형견 (20kg이상) - - - - - - - - - - - - - - - - - -  - - - - - - - - - - - -&nbsp; 6~12개<br><br>&nbsp;※ 위 사항을 참고하여 급여하시고 급여량은 견종, 크기,  연령, 성질, 운동량에 따라 다르며, 계절, 몸상태에 따라 변하므로 적절히 급여하십시오.<br><br><br><font color=""#ff0000"">&nbsp;■ 주 의 사 항<br><br>&nbsp;- 본 제품은 애완동물용으로 그외 용도로 사용하지  마십시오.<br>&nbsp;- 어린아이의 손이 닿지 않는 곳에 보관하여 주십시오.<br>&nbsp;- 어린아이가 직접 급여시에는 어른이 지도가  필요하며, 애견을 흥분시키지 않도록 주의하십시오.<br>&nbsp;- 자연식품을 주원료로 하기 때문에 보관상태에 따라 변색, 혹은 곰팡이가  발생할 우려가 있으니, 그러한 경우에는 급여를 중단하십시오.</font>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8524","HP2CC8524",,"미라클","세일펫","해외=아시아=중국","[미라클] 소프트본 소고기 7p",,,"54150200","젠틀펫",,"0","720","720","850","선결제","2500","Y","999999","999996","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/11881.jpg",,,,,,,,,,,,,,,,"■ 제 품 소 개 <br><br>&nbsp;- 제 품 명 : 미라클 소프트본<div>&nbsp;-  용&nbsp;&nbsp;&nbsp;&nbsp; 도 : 애견용 간식<br>&nbsp;- 성 분 량 : 맥분 57.5%, 대두단백 2.7%, 수분  9%, 옥수수전분 20%, 각종비타민 1.1%, 녹옆소 0.0027%, 식용젤라틴 6%<br>&nbsp;- 원 산 지 :  중국OEM<br>&nbsp;- 용&nbsp;&nbsp;&nbsp;&nbsp; 량 : 7pcs<br><br><br>&nbsp;■ 제 품 특  징<br><br>&nbsp;- 일반적인 껌과 달리 오래되어도 딱딱하게 굳지 않기 때문에 노견이나 어린견도 쉽게 씹어 먹을 수 있는  껌입니다.<br>&nbsp;- 애견의 이와 잇몸을 건강하게 하여 치석을 제거하고 충치나 입냄새를 방지합니다.<br><br><br>&nbsp;■  보 관 방 법<br><br>&nbsp;- 직사광선, 고온다습의 장소를 피해 보관해 주세요.<br>&nbsp;- 개봉후에는 반드시 냉장보관하시고  최대한 빨리 급여하세요.<br><br><br>&nbsp;■ 표 준 급 여 량 <br><br>&nbsp;- 초소형견 (1~5kg) - - - -  - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp; 1~2개<br>&nbsp;- 소형견  (5~10kg) - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  2~3개<br>&nbsp;- 중형견 (10~20kg) - - - - - - - - - - - - - - - - - - - - - - - - -  - - - - -&nbsp; 3~6개<br>&nbsp;- 대형견 (20kg이상) - - - - - - - - - - - - - - - - - -  - - - - - - - - - - - -&nbsp; 6~12개<br><br>&nbsp;※ 위 사항을 참고하여 급여하시고 급여량은 견종, 크기,  연령, 성질, 운동량에 따라 다르며, 계절, 몸상태에 따라 변하므로 적절히 급여하십시오.<br><br><br><font color=""#ff0000"">&nbsp;■ 주 의 사 항<br><br>&nbsp;- 본 제품은 애완동물용으로 그외 용도로 사용하지  마십시오.<br>&nbsp;- 어린아이의 손이 닿지 않는 곳에 보관하여 주십시오.<br>&nbsp;- 어린아이가 직접 급여시에는 어른이 지도가  필요하며, 애견을 흥분시키지 않도록 주의하십시오.<br>&nbsp;- 자연식품을 주원료로 하기 때문에 보관상태에 따라 변색, 혹은 곰팡이가  발생할 우려가 있으니, 그러한 경우에는 급여를 중단하십시오.</font></div>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8525","HP2CC8525",,"미라클","세일펫","해외=아시아=중국","[미라클] 소프트본 치킨 7p",,,"54150200","젠틀펫",,"0","720","720","850","선결제","2500","Y","999999","999991","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/11901.jpg",,,,,,,,,,,,,,,,"■ 제 품 소 개 <br><br>&nbsp;- 제 품 명 : 미라클 소프트본<br>&nbsp;-  용&nbsp;&nbsp;&nbsp;&nbsp; 도 : 애견용 간식<br>&nbsp;- 성 분 량 : 맥분 57.5%, 대두단백 2.7%, 수분  9%, 옥수수전분 20%, 각종비타민 1.1%, 녹옆소 0.0027%, 식용젤라틴 6%<br>&nbsp;- 원 산 지 :  중국OEM<br>&nbsp;- 용&nbsp;&nbsp;&nbsp;&nbsp; 량 : 7pcs<br><br><br>&nbsp;■ 제 품 특  징<br><br>&nbsp;- 일반적인 껌과 달리 오래되어도 딱딱하게 굳지 않기 때문에 노견이나 어린견도 쉽게 씹어 먹을 수 있는  껌입니다.<br>&nbsp;- 애견의 이와 잇몸을 건강하게 하여 치석을 제거하고 충치나 입냄새를 방지합니다.<br><br><br>&nbsp;■  보 관 방 법<br><br>&nbsp;- 직사광선, 고온다습의 장소를 피해 보관해 주세요.<br>&nbsp;- 개봉후에는 반드시 냉장보관하시고  최대한 빨리 급여하세요.<br><br><br>&nbsp;■ 표 준 급 여 량 <br><br>&nbsp;- 초소형견 (1~5kg) - - - -  - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp; 1~2개<br>&nbsp;- 소형견  (5~10kg) - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  2~3개<br>&nbsp;- 중형견 (10~20kg) - - - - - - - - - - - - - - - - - - - - - - - - -  - - - - -&nbsp; 3~6개<br>&nbsp;- 대형견 (20kg이상) - - - - - - - - - - - - - - - - - -  - - - - - - - - - - - -&nbsp; 6~12개<br><br>&nbsp;※ 위 사항을 참고하여 급여하시고 급여량은 견종, 크기,  연령, 성질, 운동량에 따라 다르며, 계절, 몸상태에 따라 변하므로 적절히 급여하십시오.<br><br><br><font color=""#ff0000"">&nbsp;■ 주 의 사 항<br><br>&nbsp;- 본 제품은 애완동물용으로 그외 용도로 사용하지  마십시오.<br>&nbsp;- 어린아이의 손이 닿지 않는 곳에 보관하여 주십시오.<br>&nbsp;- 어린아이가 직접 급여시에는 어른이 지도가  필요하며, 애견을 흥분시키지 않도록 주의하십시오.<br>&nbsp;- 자연식품을 주원료로 하기 때문에 보관상태에 따라 변색, 혹은 곰팡이가  발생할 우려가 있으니, 그러한 경우에는 급여를 중단하십시오.</font>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8526","HP2CD8526",,"미라클","세일펫","해외=아시아=중국","[미라클] 소프트본 밀크 7p",,,"54150200","젠틀펫",,"0","720","720","850","선결제","2500","Y","999999","999998","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/11871.jpg",,,,,,,,,,,,,,,,"■ 제 품 소 개 <br><br>&nbsp;- 제 품 명 : 미라클 소프트본<br>&nbsp;-  용&nbsp;&nbsp;&nbsp;&nbsp; 도 : 애견용 간식<br>&nbsp;- 성 분 량 : 맥분 57.5%, 대두단백 2.7%, 수분  9%, 옥수수전분 20%, 각종비타민 1.1%, 녹옆소 0.0027%, 식용젤라틴 6%<br>&nbsp;- 원 산 지 :  중국OEM<br>&nbsp;- 용&nbsp;&nbsp;&nbsp;&nbsp; 량 : 7pcs<br><br><br>&nbsp;■ 제 품 특  징<br><br>&nbsp;- 일반적인 껌과 달리 오래되어도 딱딱하게 굳지 않기 때문에 노견이나 어린견도 쉽게 씹어 먹을 수 있는  껌입니다.<br>&nbsp;- 애견의 이와 잇몸을 건강하게 하여 치석을 제거하고 충치나 입냄새를 방지합니다.<br><br><br>&nbsp;■  보 관 방 법<br><br>&nbsp;- 직사광선, 고온다습의 장소를 피해 보관해 주세요.<br>&nbsp;- 개봉후에는 반드시 냉장보관하시고  최대한 빨리 급여하세요.<br><br><br>&nbsp;■ 표 준 급 여 량 <br><br>&nbsp;- 초소형견 (1~5kg) - - - -  - - - - - - - - - - - - - - - - - - - - - - - - - -&nbsp; 1~2개<br>&nbsp;- 소형견  (5~10kg) - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  2~3개<br>&nbsp;- 중형견 (10~20kg) - - - - - - - - - - - - - - - - - - - - - - - - -  - - - - -&nbsp; 3~6개<br>&nbsp;- 대형견 (20kg이상) - - - - - - - - - - - - - - - - - -  - - - - - - - - - - - -&nbsp; 6~12개<br><br>&nbsp;※ 위 사항을 참고하여 급여하시고 급여량은 견종, 크기,  연령, 성질, 운동량에 따라 다르며, 계절, 몸상태에 따라 변하므로 적절히 급여하십시오.<br><br><br><font color=""#ff0000"">&nbsp;■ 주 의 사 항<br><br>&nbsp;- 본 제품은 애완동물용으로 그외 용도로 사용하지  마십시오.<br>&nbsp;- 어린아이의 손이 닿지 않는 곳에 보관하여 주십시오.<br>&nbsp;- 어린아이가 직접 급여시에는 어른이 지도가  필요하며, 애견을 흥분시키지 않도록 주의하십시오.<br>&nbsp;- 자연식품을 주원료로 하기 때문에 보관상태에 따라 변색, 혹은 곰팡이가  발생할 우려가 있으니, 그러한 경우에는 급여를 중단하십시오.</font>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8558","HPDC8558",,"피에스코리아","피에스코리아","해외=아시아=중국","[이마시아] 소고기 소세지 (8P)",,,"54150600","젠틀펫",,"0","740","740","880","선결제","2500","Y","999999","999961","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/4681.jpg",,,,,,,,,,,,,,,,"<img width=""800"" height=""1512"" src=""http://img.petsdesign.co.kr/pettob/desc/D170415008556_0.jpg"" border=""0"" habyupload=""319"" _habyurl_=""/mall/editor/upload/editor/admin/PSkorea_emasia.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"8559","HPDC8559",,"피에스코리아","피에스코리아","해외=아시아=중국","[이마시아] 양고기 소세지 (8P)",,,"54150600","젠틀펫",,"0","740","740","880","선결제","2500","Y","999999","999974","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201710/31/4771.jpg",,,,,,,,,,,,,,,,"<img width=""800"" height=""1512"" src=""http://img.petsdesign.co.kr/pettob/desc/D170415008556_0.jpg"" border=""0"" habyupload=""319"" _habyurl_=""/mall/editor/upload/editor/admin/PSkorea_emasia.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
